Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Mexico,MEX,2020,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.20303474
Mexico,MEX,2019,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.19070956
Mexico,MEX,2018,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.19266434
Mexico,MEX,2017,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.20000915
Mexico,MEX,2016,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.20277023
Mexico,MEX,2015,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.20859214
Mexico,MEX,2014,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.21415723
Mexico,MEX,2013,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.21317588
Mexico,MEX,2012,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.20549821
Mexico,MEX,2011,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.21016887
Mexico,MEX,2010,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.22057037
Mexico,MEX,2009,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.23963004
Mexico,MEX,2008,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.2273329
Mexico,MEX,2007,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.23024486
Mexico,MEX,2006,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.24381702
Mexico,MEX,2005,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.26640124
Mexico,MEX,2004,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.27870066
Mexico,MEX,2003,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.30512516
Mexico,MEX,2002,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.31703118
Mexico,MEX,2001,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.31712704
Mexico,MEX,2000,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.31828253
Mexico,MEX,1999,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.34790192
Mexico,MEX,1998,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.38614023
Mexico,MEX,1997,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.42176579
Mexico,MEX,1996,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4819827
Mexico,MEX,1995,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.55788169
Mexico,MEX,1994,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.57108037
Mexico,MEX,1993,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.6287902
Mexico,MEX,1992,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.66102081
Mexico,MEX,1991,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.69221997
Mexico,MEX,1990,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.75343527
Mexico,MEX,2020,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.550638
Mexico,MEX,2019,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.358651
Mexico,MEX,2018,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.340265
Mexico,MEX,2017,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.785716
Mexico,MEX,2016,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.911958
Mexico,MEX,2015,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.337856
Mexico,MEX,2014,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.799443
Mexico,MEX,2013,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.756061
Mexico,MEX,2012,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.740166
Mexico,MEX,2011,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.211033
Mexico,MEX,2010,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.046692
Mexico,MEX,2009,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.374691
Mexico,MEX,2008,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.555289
Mexico,MEX,2007,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.654606
Mexico,MEX,2006,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.900669
Mexico,MEX,2005,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.739289
Mexico,MEX,2004,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.434153
Mexico,MEX,2003,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.446858
Mexico,MEX,2002,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.908173
Mexico,MEX,2001,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.987713
Mexico,MEX,2000,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.856937
Mexico,MEX,1999,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.925991
Mexico,MEX,1998,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.979296
Mexico,MEX,1997,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.151795
Mexico,MEX,1996,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.507527
Mexico,MEX,1995,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.483809
Mexico,MEX,1994,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.715786
Mexico,MEX,1993,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.378113
Mexico,MEX,1992,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,16.892575
Mexico,MEX,1991,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,18.730715
Mexico,MEX,1990,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.49906
Mexico,MEX,1989,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.49631
Mexico,MEX,1988,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.415382
Mexico,MEX,1987,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.988555
Mexico,MEX,1986,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.21276
Mexico,MEX,1985,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,28.012819
Mexico,MEX,1984,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,27.866461
Mexico,MEX,1983,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,30.266106
Mexico,MEX,1982,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,27.954536
Mexico,MEX,1981,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.361811
Mexico,MEX,1980,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.953593
Mexico,MEX,1979,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.509113
Mexico,MEX,2020,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,43940000000
Mexico,MEX,2019,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,77870000000
Mexico,MEX,2018,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,76700000000
Mexico,MEX,2017,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,68670000000
Mexico,MEX,2016,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,56270000000
Mexico,MEX,2015,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,63450000000
Mexico,MEX,2014,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,74400000000
Mexico,MEX,2013,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,56700000000
Mexico,MEX,2012,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,89670000000
Mexico,MEX,2011,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,96270000000
Mexico,MEX,2010,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,83420000000
Mexico,MEX,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,57900000000
Mexico,MEX,2008,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,93240000000
Mexico,MEX,2007,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,94170000000
Mexico,MEX,2006,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,90730000000
Mexico,MEX,2005,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,60590000000
Mexico,MEX,2004,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,59170000000
Mexico,MEX,2003,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,32640000000
Mexico,MEX,2002,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,45560000000
Mexico,MEX,2001,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,55070000000
Mexico,MEX,2000,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,58830000000
Mexico,MEX,1999,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,54940000000
Mexico,MEX,1998,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,50850000000
Mexico,MEX,1997,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,50320000000
Mexico,MEX,1996,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,33740000000
Mexico,MEX,1995,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,18580000000
Mexico,MEX,1994,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,53950000000
Mexico,MEX,1993,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,49930000000
Mexico,MEX,1992,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,24260000000
Mexico,MEX,1991,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,26290000000
Mexico,MEX,1990,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,25250000000
Mexico,MEX,1989,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,19060000000
Mexico,MEX,1988,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,14160000000
Mexico,MEX,1987,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,17210000000
Mexico,MEX,1986,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,8165000000
Mexico,MEX,1985,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,28650000000
Mexico,MEX,1984,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,25820000000
Mexico,MEX,1983,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,23840000000
Mexico,MEX,1982,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,28570000000
Mexico,MEX,1981,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,42810000000
Mexico,MEX,1980,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,35010000000
Mexico,MEX,1979,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,16560000000
Mexico,MEX,2020,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.2253572
Mexico,MEX,2019,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.330608
Mexico,MEX,2018,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.44512
Mexico,MEX,2017,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.0767848
Mexico,MEX,2016,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.3587131
Mexico,MEX,2015,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.5659765
Mexico,MEX,2014,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.8128371
Mexico,MEX,2013,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.572273
Mexico,MEX,2012,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.5989411
Mexico,MEX,2011,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.2988651
Mexico,MEX,2010,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.9447638
Mexico,MEX,2009,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.5420863
Mexico,MEX,2008,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.5537223
Mexico,MEX,2007,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.1427613
Mexico,MEX,2006,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.4515076
Mexico,MEX,2005,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.0534266
Mexico,MEX,2004,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.6740379
Mexico,MEX,2003,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.5579864
Mexico,MEX,2002,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.0030042
Mexico,MEX,2001,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.4120627
Mexico,MEX,2000,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.4897441
Mexico,MEX,1999,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.3594243
Mexico,MEX,1998,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.9121258
Mexico,MEX,1997,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.312347
Mexico,MEX,1996,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.49981
Mexico,MEX,1995,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.3544186
Mexico,MEX,1994,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.475567
Mexico,MEX,1993,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.210814
Mexico,MEX,1992,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.8528349
Mexico,MEX,1991,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.6193635
Mexico,MEX,1990,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.9787143
Mexico,MEX,1989,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.946453
Mexico,MEX,1988,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.1364722
Mexico,MEX,1987,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.207858
Mexico,MEX,1986,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.4295147
Mexico,MEX,1985,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.405601
Mexico,MEX,1984,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,14.840448
Mexico,MEX,1983,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,16.218528
Mexico,MEX,1982,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,16.613271
Mexico,MEX,1981,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,16.853574
Mexico,MEX,1980,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.595309
Mexico,MEX,1979,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.73911
Mexico,MEX,2020,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,50780000000
Mexico,MEX,2019,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,90970000000
Mexico,MEX,2018,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,81950000000
Mexico,MEX,2017,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,78880000000
Mexico,MEX,2016,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,73210000000
Mexico,MEX,2015,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,84690000000
Mexico,MEX,2014,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,75270000000
Mexico,MEX,2013,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,39370000000
Mexico,MEX,2012,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,69790000000
Mexico,MEX,2011,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,74730000000
Mexico,MEX,2010,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,80060000000
Mexico,MEX,2009,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,59630000000
Mexico,MEX,2008,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,72950000000
Mexico,MEX,2007,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,81010000000
Mexico,MEX,2006,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,73990000000
Mexico,MEX,2005,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,49750000000
Mexico,MEX,2004,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,57350000000
Mexico,MEX,2003,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,37870000000
Mexico,MEX,2002,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,56750000000
Mexico,MEX,2001,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,65340000000
Mexico,MEX,2000,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,62220000000
Mexico,MEX,1999,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,60940000000
Mexico,MEX,1998,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,55330000000
Mexico,MEX,1997,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,59420000000
Mexico,MEX,1996,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,38090000000
Mexico,MEX,1995,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,19510000000
Mexico,MEX,1994,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,59520000000
Mexico,MEX,1993,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,51180000000
Mexico,MEX,1992,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,23390000000
Mexico,MEX,1991,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,23250000000
Mexico,MEX,1990,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,18370000000
Mexico,MEX,2020,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,4.8823465
Mexico,MEX,2019,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.3958422
Mexico,MEX,2018,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.8863882
Mexico,MEX,2017,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.9803192
Mexico,MEX,2016,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.9727451
Mexico,MEX,2015,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.4285713
Mexico,MEX,2014,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,5.8807055
Mexico,MEX,2013,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,3.17519
Mexico,MEX,2012,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,5.9146056
Mexico,MEX,2011,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.4420896
Mexico,MEX,2010,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.6245688
Mexico,MEX,2009,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.7375111
Mexico,MEX,2008,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.692779
Mexico,MEX,2007,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.8647118
Mexico,MEX,2006,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.706879
Mexico,MEX,2005,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,5.7920821
Mexico,MEX,2004,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.4382436
Mexico,MEX,2003,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,5.2897614
Mexico,MEX,2002,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.476418
Mexico,MEX,2001,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,8.7934081
Mexico,MEX,2000,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,8.9780679
Mexico,MEX,1999,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,10.381574
Mexico,MEX,1998,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,10.78521
Mexico,MEX,1997,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,12.176186
Mexico,MEX,1996,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,9.5937389
Mexico,MEX,1995,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,5.6228945
Mexico,MEX,1994,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,11.5577
Mexico,MEX,1993,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,10.465676
Mexico,MEX,1992,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,6.6083446
Mexico,MEX,1991,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.6227726
Mexico,MEX,1990,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.2603257
Mexico,MEX,2020,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,52890000000
Mexico,MEX,2019,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,93310000000
Mexico,MEX,2018,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,84240000000
Mexico,MEX,2017,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,81140000000
Mexico,MEX,2016,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,75340000000
Mexico,MEX,2015,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,87060000000
Mexico,MEX,2014,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,78010000000
Mexico,MEX,2013,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,42020000000
Mexico,MEX,2012,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,72220000000
Mexico,MEX,2011,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,77170000000
Mexico,MEX,2010,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,82370000000
Mexico,MEX,2009,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,61750000000
Mexico,MEX,2008,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,75430000000
Mexico,MEX,2007,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,83380000000
Mexico,MEX,2006,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,76330000000
Mexico,MEX,2005,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,52040000000
Mexico,MEX,2004,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,59500000000
Mexico,MEX,2003,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,40060000000
Mexico,MEX,2002,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,59150000000
Mexico,MEX,2001,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,67690000000
Mexico,MEX,2000,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,64420000000
Mexico,MEX,1999,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,62980000000
Mexico,MEX,1998,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,57310000000
Mexico,MEX,1997,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,61480000000
Mexico,MEX,1996,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,40000000000
